VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018;url
KF;2582;Boden;Aktiv samling - Bodenalternativet;ASB;1373;12.185968935682268;
KF;2582;Boden;Alternativ för Sverige;AfS;1325;;https://alternativforsverige.se/
KF;2582;Boden;ANDOPARTIET; ;1602;;
KF;2582;Boden;Arbetarepartiet-Socialdemokraterna;S;2;34.16553737099969;https://www.socialdemokraterna.se/
KF;2582;Boden;Basinkomstpartiet; ;1525;;https://www.basinkomstpartiet.org/
KF;2582;Boden;Centerpartiet;C;4;5.3580735953299286;https://www.centerpartiet.se/
KF;2582;Boden;Common sense in Sweden;CSIS;1318;0.0;https://common-sene-in-sweden.webnode.se/
KF;2582;Boden;Direktdemokraterna;DD;1150;0.0;https://direktdemokraterna.se/en/
KF;2582;Boden;En Vis Avskaffar Asylrätten!;EVA;1482;;https://visocialkonservativa.se/
KF;2582;Boden;Enad Politik; ;1589;;
KF;2582;Boden;Enade Sverige; ;1448;;https://www.vaken.se/enade-sverige-ett-initiativ-av-bosse-jonsson/
KF;2582;Boden;Enhet;ENH;189;0.0;https://www.enhet.se/
KF;2582;Boden;EUSEC; ;1534;;
KF;2582;Boden;Feministiskt initiativ;FI;532;1.1779422495569685;https://feministisktinitiativ.se/
KF;2582;Boden;FOLKOMROSTA2021.SE; ;1489;;https://folketsframtid.se/
KF;2582;Boden;FramtidsTro;FT;1449;;https://www.facebook.com/people/FramtidsTro/100066500144905/
KF;2582;Boden;Fredspartiet; ;1484;;
KF;2582;Boden;Fria Wermland; ;1548;;https://friawermland.se/
KF;2582;Boden;Frihetsrörelsen; ;1573;;https://www.frihetsrorelsen.se/
KF;2582;Boden;Fritt val; ;1479;;
KF;2582;Boden;Förenade Demokratiska Partiet; ;1577;;https://www.fdppartiet.se/
KF;2582;Boden;Företaget Sverige; ;1510;;http://www.foretagetsverige.se
KF;2582;Boden;GRÖNA DEMOKRATER; ;1601;;https://naturpartiet.org/
KF;2582;Boden;Gula västarna; ;1436;;https://www.facebook.com/people/Gula-V%C3%A4starna/100067293486961/
KF;2582;Boden;Humanistisk demokrati (HD);HD;1480;;
KF;2582;Boden;John Mikkonen; ;1598;;http://www.johnmikkonen.se/
KF;2582;Boden;Kalle ankapartiet; ;1579;;
KF;2582;Boden;Kapitalism med vänligt ansikte; ;1495;;
KF;2582;Boden;Klassiskt liberala partiet;KLP;638;0.0;https://www.liberalapartiet.se/
KF;2582;Boden;Knapptryckarna; ;1505;;https://knapptryckarna.se/
KF;2582;Boden;Kristdemokraterna;KD;68;1.7043677681642864;https://kristdemokraterna.se/
KF;2582;Boden;Kristna Värdepartiet; ;1551;;https://www.kristnavardepartiet.se/
KF;2582;Boden;Kärlek; ;1465;;
KF;2582;Boden;Landsbygdspartiet Oberoende;LPo;1011;0.0;https://landsbygdspartiet.org/
KF;2582;Boden;Liberalerna (tidigare Folkpartiet);L;3;2.955279891587616;https://www.liberalerna.se/
KF;2582;Boden;Majspartiet; ;1471;;
KF;2582;Boden;Medborgarresan; ;1330;;https://citizenwell.se/
KF;2582;Boden;Medborgerlig Samling;MED;1296;0.0;https://www.medborgerligsamling.se/
