VALTYP;VALOMRÅDESKOD;VALOMRÅDESNAMN;PARTIBETECKNING;PARTIFÖRKORTNING;PARTIKOD;result_2018
KF;2121;Ovanåker;Alternativ för Sverige;AfS;1325;
KF;2121;Ovanåker;ANDOPARTIET; ;1602;
KF;2121;Ovanåker;Arbetarepartiet-Socialdemokraterna;S;2;32.99728576967817
KF;2121;Ovanåker;Basinkomstpartiet; ;1525;
KF;2121;Ovanåker;Centerpartiet;C;4;29.042264443582784
KF;2121;Ovanåker;Common sense in Sweden;CSIS;1318;0.0
KF;2121;Ovanåker;Direktdemokraterna;DD;1150;0.0
KF;2121;Ovanåker;En Vis Avskaffar Asylrätten!;EVA;1482;
KF;2121;Ovanåker;Enad Politik; ;1589;
KF;2121;Ovanåker;Enade Sverige; ;1448;
KF;2121;Ovanåker;Enhet;ENH;189;0.0
KF;2121;Ovanåker;EUSEC; ;1534;
KF;2121;Ovanåker;Feministiskt initiativ;FI;532;0.09047434406100556
KF;2121;Ovanåker;FOLKOMROSTA2021.SE; ;1489;
KF;2121;Ovanåker;FramtidsTro;FT;1449;
KF;2121;Ovanåker;Fredspartiet; ;1484;
KF;2121;Ovanåker;Fria Wermland; ;1548;
KF;2121;Ovanåker;Frihetsrörelsen; ;1573;
KF;2121;Ovanåker;Fritt val; ;1479;
KF;2121;Ovanåker;Förenade Demokratiska Partiet; ;1577;
KF;2121;Ovanåker;Företaget Sverige; ;1510;
KF;2121;Ovanåker;GRÖNA DEMOKRATER; ;1601;
KF;2121;Ovanåker;Gula västarna; ;1436;
KF;2121;Ovanåker;Humanistisk demokrati (HD);HD;1480;
KF;2121;Ovanåker;John Mikkonen; ;1598;
KF;2121;Ovanåker;Kalle ankapartiet; ;1579;
KF;2121;Ovanåker;Kapitalism med vänligt ansikte; ;1495;
KF;2121;Ovanåker;Klassiskt liberala partiet;KLP;638;0.0
KF;2121;Ovanåker;Knapptryckarna; ;1505;
KF;2121;Ovanåker;Kristdemokraterna;KD;68;10.249450691482487
KF;2121;Ovanåker;Kristna Värdepartiet; ;1551;
KF;2121;Ovanåker;Kärlek; ;1465;
KF;2121;Ovanåker;Landsbygdspartiet Oberoende;LPo;1011;0.0
KF;2121;Ovanåker;Liberalerna (tidigare Folkpartiet);L;3;2.378182758175003
KF;2121;Ovanåker;Majspartiet; ;1471;
KF;2121;Ovanåker;Medborgarresan; ;1330;
KF;2121;Ovanåker;Medborgerlig Samling;MED;1296;0.0
KF;2121;Ovanåker;Miljöpartiet de gröna;MP;55;1.8224117875145405
KF;2121;Ovanåker;Min röst; ;1437;
KF;2121;Ovanåker;MITT SVERIGE; ;1591;
KF;2121;Ovanåker;Moderaterna;M;1;9.202533281633709
KF;2121;Ovanåker;Monisterna; ;1502;
KF;2121;Ovanåker;Mälaröarnas parti; ;1440;
KF;2121;Ovanåker;Nationalsocialistiska reformistiska Partiet; ;1595;
KF;2121;Ovanåker;NaturFilosoferna; ;1460;
KF;2121;Ovanåker;Nix to the Six; ;1519;
KF;2121;Ovanåker;NY REFORM; ;1528;
KF;2121;Ovanåker;Nya Frihetspartiet; ;1443;
KF;2121;Ovanåker;Nya Samhällspartiet; ;1438;
KF;2121;Ovanåker;OK; ;1478;
KF;2121;Ovanåker;Ond Kyckling Partiet; ;1472;
KF;2121;Ovanåker;Partiet Folkomröstning; ;1578;
KF;2121;Ovanåker;Partiet Nyans; ;1439;
KF;2121;Ovanåker;Partiet Vändpunkt;PV;1430;
KF;2121;Ovanåker;Pax; ;1491;
KF;2121;Ovanåker;Piratpartiet;PP;524;0.0
KF;2121;Ovanåker;Positivt Samhällsinitiativ (PSI); ;1475;
KF;2121;Ovanåker;Rastliberalerna; ;1508;
KF;2121;Ovanåker;Rikspolitiska partiet; ;1496;
KF;2121;Ovanåker;SKP; ;1586;
KF;2121;Ovanåker;SKÅNEPARTIET;SKÅ;54;0.0
KF;2121;Ovanåker;Socialisterna-Välfärdspartiet;S-V;977;0.0
KF;2121;Ovanåker;Sociallibertarianerna; ;1507;
KF;2121;Ovanåker;Stora Norrlands oberoende Frihetsparti; ;1559;
KF;2121;Ovanåker;Stram Kurs Sverige; ;1592;
KF;2121;Ovanåker;Svenska Rikslagen; ;1513;
KF;2121;Ovanåker;SVENSKARNA; ;1444;
KF;2121;Ovanåker;Sverige ut ur EU/Frihetliga Rättvisepartiet (FRP); ;1493;
KF;2121;Ovanåker;Sverigedemokraterna;SD;110;10.947395631381672
KF;2121;Ovanåker;Sverigepartiet; ;1457;
KF;2121;Ovanåker;Swexitpartiet; ;1461;
KF;2121;Ovanåker;Säkerhetspartiet; ;1466;
KF;2121;Ovanåker;TRYGGHETSPARTIET;TRP;1309;0.0
KF;2121;Ovanåker;Valsamverkanspartiet; ;1526;
KF;2121;Ovanåker;Vinningspartiet; ;1468;
KF;2121;Ovanåker;Vänsterpartiet;V;5;3.166602042135194
KF;2121;Ovanåker;Yggdrasil; ;1454;
KF;2121;Ovanåker;Ändrings partiet revolution; ;1404;
